"2","Schultz sick to his stomach."
"2","Not Django."
"2","hes seen this little drama play out many times before."
"2","The three returning mandingos Rodney Chicken Charly and Chester watch their fellow doomed servant pay the price for running away."
"4","The five new mandingos watch Calvin Candies treatment of DArtagnan to know what to expect from their new home."
"0","Bartholomew on the buckboard looks at the captured runaway like poor bastard."
"2","Calvin prods further."
"2","CALVIN CANDIE You even know what reimburse means E 17 The Whites laugh."
"2","Then SUDDENLY."
"2","The German Speaks; Dr."
"2","SCHULTZ Ill reimburse you."
"2","All eyes turn to Dr."
"2","Schultz."
"2","Including Djangos whose eyes narrow at the doctor."
"2","Calvin Candie uses the occasion to perform a slow dramatic turn in the direction of the good German."
"2","CALVIN CANDIE You will Removing his long brown leather billfold from his suit jacket pocket."
"2","Dr."
"2","SCHULTZ Yes."
"2","CALVIN CANDIE Youll pay five hundred dollars for a one eyed OleJoe aint fit to push a broom Djangos voice cuts through the Mississippi heat."
"0","DJANGO No he wont."
"2","All eyes turn to Django."
"2","DJANGO Hes just tiredof you toyin with him is all."
"2","And for that matter so am I."
"0","But we aint payin a penny for that pickaninny we aint got no use for em."
"2","Aint that right Doc Dr."
"2","Schultz realizes hes just done the one thing hes always preached to Django you can never do."
"2","BREAK CHARACTER."
"2","The doctor puts his billfold back in his suit coat pocket."
"2","Dr."
"2","SCHULTZ (TO CANDIE) You heard em."
"2","The Hillbilly Trackers stare up at the black man on the horse in the green jacket slack jawed."
"2","` Even the one chopping wood in the BG stops his chopping."
"2","CALVIN CANDIE Youll hafta excuse Mr."
"2","Stonesiphers slack jawed gaze."
"2","He aint never seen a nigger like you ever in his life."
"2","Aint that right Mr."
"2","Stonesipher Mr."
"2","Stonesipher."
"2","SPITS."
"2","Mr."
"2","STONESIPHER Thats right."
"2","Calvin steps up to Django on his horse."
"2","Looking up at the black man Calvin challenges Django to a staring contest."
"0","CALVIN CANDIE Well now since you wont pay a penny for this pickaninny you wont mind me handlin this nigger however I see fit DJANGO Hes your nigger."
"2","CALVIN CANDIE Mr."
"2","Ston."
"2","esipher."
"2","let Marsha and her bitches send DArtagnan to nigger heaven."
"2","Mr."
"2","STONESIPHER Marsha."
"2","git em The other Trackers let loose of the leashes holding the German Shepherds back."
"2","The DOGS CHARGE towards DArtagnan on his knees."
"2","THE MANDINGOS all react to the sight of the dogs being let loose."
"2","The DOGS ATTACK DARTAGNAN."
"2","As we HEAR the ATTACK."
"2","Candie."
"2","staring contest with Django."
"0","Django who expected nothing less and has seen worse doesnt blink as the runaway slave is torn to bits by canine teeth."
"2","The other Mandingos are scared sick at what they see."
"2","The Hillbilly Trackers root the dogs on."
"2","Dr."
"2","Schultz has never seen a man torn apart by dogs before and he appears not to enjoy it."
"2","Calvin without blinking shifts his eyes toward Dr."
"2","Schultz then back ï¿½."
"2","to Django."
"2","P9 CALVIN CANDIE Your boss looks a little green around the gills for a blood sport like nigger fightin As DArtagnans SCREAMS and Marshas GROWLS continue OFF SCREEN."
"2","DJANGO Naw he just aint use to seein a man ripped apart by dogs is all."
"4","CALVIN CANDIE But you are use to it DJANGO Well him bein German an all Im a little more use to Americans then he is."
"4","Now Monsieur Candie whenever youre ready we rode five hours so you could show off your stock."
"2","Lets git to it."
"2","Cause as of now if hes a example I aint impressed."
"2","Calvin."
"2","BLINK."
"0","Saying nothing Monsieur Candie turns his back to Django climbs up on his horse then looks at the black man."
"2","CALVIN CANDIE Follow me."
"2","The whole caravan rides off as the dogs continue to tear DArtagnan apart."
"2","EXT THE GROUNDS OF CANDYLAND DAY The caravan starts to approach Candyland."
"2","Calvin Candie and his sister own the fourth biggest cotton plantation in the state of Mississippi."
"2","As the parade gets closer we see fields of cotton and fields of SLAVES picking it."
"2","The audience might of been expecting Candyland to be a hell on earth Auschwitz Andersonville Yuma Prison a Mexican prison in a Sergio Corbucci Spaghetti western."
"2","INSTEAD."
"2","CANDYLAND is very beautiful."
"2","The fields of cotton the way the trees hang green vines over everything."
"2","Its full of nature and natures vibrant colors and a broiling hot sun to see it all in."
"4","One of the cottonpickers in the field DOBIE looks up and sees Django in his cool green corduroy jacket badass cowboy hat on top of Tony."
"2","He taps the shoulder of another cotton picker (ORWELL) and points out Django."
"2","90 All of a sudden all the bent over backs in the field straighten up to get a better look at the black riding a horse."
"2","Django looks back matching their stare."
"2","EXT SLAVE VILLAGE DAY The caravan rolls through the shack/cabin village the slaves live in."
"2","As the parade rolls through all the SLAVES snap to attention and bow (very formally) as Monsieur Candie rides past."
"2","A KING among his SUBJECTS a PATRON with his PEONS a FATHER amongst his CHILDREN a SHEPHERD among his SHEEP."
"2","KIDS playing in the dirt get up and run to Calvin on his horse."
"2","Candie calls the kids by name takes out a bag of jelly beans and begins tossing them about."
"2","The Kids scramble in the dirt for the bright colored candy."
"2","This is Calvin Candie in his element at his happiest."
"2","THEN."
"2","DJANGO rides by."
"2","The CARAVAN moves from the slave village to the White Village the overseers and their family live in on the plantation grounds."
"2","Other then the switch of white faces for black its pretty much the same village."
"2","And they too see Django."
"2","WOW The Caravan enters the road that leads to the front of the Plantation or The Big House as everyone calls it."
"2","To the left of the Big House is big wooden ARENA built for his Friday night nigger fights."
"2","All the HOUSE SLAVES (the domestic slaves that work for the Candie family in the Big House) and WHITE WORKERS (overseers and stray farm hands) come out to greet the caravan."
"2","They all greet Monsieur Calvin Candie who naturally leads the procession as if hes Alexander The Great returning from the wars."
"2","As the caravan comes to a stop in front of the Big House it creates a huge dust cloud behind it."
"2","Calvins widowed sister LARA LEE CANDIEFITZWILLY an attractive ï¿½."
"2","fortyish strawberry blonde southern belle steps out on the porch of the Big House to greet her brother."
"2","Directly above Lara Lee on the third floor balcony over hang out."
"2","steps."
"2","STEPHEN eyeing Calvin and the approaching caravan."
"2","Whos STEPHEN Stephen is a very old black man who with his bald pate and tufts of white curly hair on the sides looks like a character out of Dickens if Dickens wrote about House Niggers in the Antebellum South."
"2","Stephen has been Calvins slave since he was a little boy."
"2","And in (almost) every way is the 2nd most powerful person at Candyland."
"2","Like the characters Basil Rathbone would play in swashbucklers evil scheming intriguing men always trying to influence and manipulate power for their own self interest."
"2","Well that describes Stephen to a tee."
"2","The Basil Rathbone of House Niggers."
"2","The old Man watches the caravan and the trailing dust cloud approach."
"2","THEN."
"2","Out of the dust cloud."
"2","EMERGE DJANGO and SCHULTZ."
"2","on TONY and FRITZ."
"2","All the Candylanders see Django dressed like he is up on the horse and for a moment dont know what to think."
"2","Lara Lee like her brother is both surprised and intrigued."
"2","As Stephen peers down from his perch at the nigger in the green jacket its hate at first sight."
"2","Stephen heads downstairs he walks with a limp."
"2","All the caravan riders are still up on their horses."
"2","Calvin sees Stephen limping towards them and greets him with a big how do you do; CALVIN CANDIE Hello Stephen my boy STEPHEN Yeah yeah yeah hello my ass whos this nigger up on that nag CALVIN CANDIE Oh Stephen why so ornery you miss me STEPHEN Yeah I miss you like I miss."
"2","a rock in my shoe."
"2","Like I said whos this nigger up on that nag DJANGOS VOICE (OS) Hey Snowball."
"2",": Stephen looks up at Django on Tony."
"2","DJANGO If you wanna know who I am or the name of my horse you ask me."
"2","STEPHEN Justwho the hell you callin Snowball horse boy Ill yank your ass of that goddamnnag so goddamn fast in the mud."
"2","CALVIN CANDIE Whoa whoa whoa Stephen lets keep it funny."
"2","Djangos a Freeman."
"2","Stephen jerks a thumb up towards Django."
"2","STEPHEN This nigger here CALVIN CANDIE That nigger there."
"2","Let me at least introduce the two of."
"2","you."
"2","Django this is another cheeky black bugger like yourself Stephen."
"2","Stephen this is Django."
"2","You two should hate each other."
"2","Stephen usesthe special privilege he and he alone enjoys amongst the blacks at Candyland."
"2","STEPHEN Calvin who the hell is this nigger you feel the need to entertain CALVIN CANDIE Django and his friend in grey Dr."
"2","Schultz are customers and they are our guests Stephen."
"2","And you you old decrepit bastard."
"2","are to show them every hospitality."
"2","Do you understand that STEPHEN I dont know why I gotta CALVIN CANDIE You dont hafta know why do you understand STEPHEN Yeah yeah yeah I understand just fine."
"2","CALVIN CANDIE Good."
"2","Theyre spending the night."
"2","Go up in the guest bedrooms and get two ready."
"2","93 STEPHEN (POINTING AT DJANGO) Hes gonna stay in the Big House CALVIN CANDIE Stephen hes a slaver."
"2","Its different."
"0","STEPHEN (INCREDULOUS) In the Big House CALVIN CANDIE You gotta problem with that STEPHEN I dont gotta problem unless you gotta problem with burin the bed the sheets and the pillow cases once this black ass motherfuckers gone CALVIN CANDIE Thats my problem theyre mine to burn."
"2","Your problem right now is making a good impression."
"2","And I want you to start solving that problem right now and git them rooms ready."
"2","The Old Man looks up at his Master and says; STEPHEN Yes sir Monsieur Candie."
"2","Stephen limps away to the guest rooms muttering tohimself."
"2","Lara Lee and her ever present shadow a FAT MAMMY named CORA comes up to her brother on his horse."
"2","CALVIN CANDIE Dr."
"2","Schultz this attractive southern belle is my widowed sister may I present to you Lara Lee CandieFitzwilly."
"2","Lara Lee does a southern lady bow."
"2","Dr."
"2","Schultz lifts his bowler hat and nods in a grand manner."
"2","Dr."
"2","SCHULTZ I am Dr."
"2","King Schultz this is my 2nd Django (Django tips his hat) and these are our horses Fritz and Tony."
"2","Both Fritz and Tony do the head bow."
"2","Dr."
"2","SCHULTZ And it is our great delight to encounter this flaming rose."
"2","LARA LEE Well arent you the charming gentlemen."
"2","Youre not from around here are you Dr."
"2","SCHULTZ Actually Im from a far off land Dusseldorf to be exact."
"2","CALVIN CANDIE These two are in the market for a fightin nigger."
"2","So I thought Id invite em down show em my stock."
"2","LARA LEE Well all have dinner tonight right CALVIN CANDIE Half the reason I invited them."
"2","I thought youd find."
"2","them as intriguing as I do little sister."
"2","Lara Lee looks up at Django and smiles."
"2","All of a sudden THREE WHITE RIDERS ride up on horses a older one and two tough looking younger ones."
"2","Theolder one is the Capt of the Overseers ACE WOODY and his two assistants BROWN and JINGLE BELLS CODY."
"2","While Ace is dressed for work on a farm both Brown and Jingle Bells Cody are peacocks who wear cool cowboy outfits."
"2","As Calvin Candie watches the three riders approach he turns to Dr."
"2","Schultz and Django and says; CALVIN CANDIE You know since I started fightin niggers about eleven years ago its been a new lease onlife."
"2","And the man ridin up here now is the man responsible for all my success."
"2","Ace and his boys pull their horses up kicking up dust."
"2","Through the dust Ace Brown and Jingle Bells Cody eyeball Django and Schultz."
"2","CALVIN CANDIE Howdy Ace."
"2","(TO SCHULTZ AND DJANGO) This here is my Overseer."
"2","Capt and nigger fight trainer extraordinaire Ace Woody."
"2","915 Pointing at the two shadows that flank Ace Woody."
"2","CALVIN CANDIE And thats Brown and thats Jingle Bells Cody."
"2","(TO ACE) Ace this here is Dr."
"2","Ring Schultz and Django Freeman theyre big customers with big pockets wanna buy a big nigger."
"2","So I brought em out here so you could give em a little display of our African flesh."
"2","Ace takes off his hat bows from his horse welcoming them."
"2","ACE WOODY Welcome to Candyland gentlemen."
"2","Astride their horses Brown and Jingle Bells Cody just make faces at Django."
"2","Aces attention goes to the five new mandingos."
"2","just walked from Greenville to here."
"2","ACE WOODY These the new chickens CALVIN CANDIE Yes siree bob."
"2","ACE WOODY How many you get (HE COUNTS) One two three four five."
"2","CALVIN CANDIE Five real strong bucks."
"2","ACE WOODY How many you get rid of CALVIN CANDIE We still got three left."
"2","Ace looks to see who came back from the auction."
"2","Leo Moguy chimes in; MOGUY I already wired the LeQuint Dickey people theyll be here tomorrow."
"2","Ace turns to Brown."
"2","ACE WOODY Get em away from the others."
"2","Put em in the pen till tomorrow."
"2","Brown with his horse yells chases and herds the three men away into the slave pen."
"2","Ace yells from his horse down to the five new mandingo arrivals Big Fred Banjo Sidney James Tatum."
"2","and Joshua."
"2","ACE WOODY Yall stand over there and make a line They do."
"2","Ace climbs down from off his horse."
"2","Cody stays in his saddle circling the black men with his horse."
"2","Everybody including Django and Dr."
"2","Schultz watch the show."
"2","AceWoody walks up and down the line looking at the new men."
"4","Candie sitting comfortably up on his horse says; CALVIN CANDIE What do you think ACE WOODY I think you lookin for niggers to push a plow dem your boys."
"2","Candie rolls his eyes."
"2","CALVIN CANDIE Whats wrong with them ACE WOODY Hold it."
"2","hold it you done bought r em let me look at em."
"2","Unimpressed Ace Woody continues to examine them."
"4","ACE WOODY Okay how bout that one did you buy that one CALVIN CANDIE Which one ACE WOODY What you mean which one The one Im pointing at that one."
"2","77 CALVIN CANDIE Actually that one was purchased by our mister Moguy."
"4","ACE WOODY (TO MOGUY) You bought him MOGUY Yes I did."
"2","ACE WOODY Why MOGUY I like his prospects."
"2","ACE WOODY His prospects Now you know Mr."
"2","Moguy I aint a educated fella like yourself."
"2","Remind me again what prospects means MOGUY Hope for the future."
"2","Jerking a thumb towards the slave in question."
"2","ACE WOODY You got hope for his future MOGUY I did."
"2","ACE WOODY Well I dont."
"2","Ace walks over to the slave in question."
"2","ACE WOODY Whats your name boy The mandingo says; SIDNEY JAMES Sidney James sir."
"2","ACE WOODY So long Sidney James."
"2","Ace takes the peacemaker out of the holster on his hip and SHOOTS Sidney James point blank in the belly."
"2","Everybody reacts."
"2","Especially the four other mandingos standing next to him."
"2","Sidney James rolls in the dirt screaming and holding his bleeding gut."
"2","Till Cody puts a bullet in his head putting him out of his misery."
"2","Moguy shakes his head Typical he thinks."
"2","Django and Schultz on their horses next."
"2","to Candid watch."
"2","Ace looks up at his boss."
"2","ACE WOODY Boss Candie which one did you buy CALVIN CANDIE Well to me the pick of the litter is Big Fred over there."
"2","ACE WOODY (POINTING AT FRED) This one over here CALVIN CANDIE Yes."
"2","ACE WOODY (TO FRED) You Fred A very scared Fred answers."
"2","BIG FRED Yes sir."
"4","ACE WOODY Well good to meetcha Fred ImAce Woody Im a man of influence round here."
"0","Now Fred am I mistaken or were you already in a kurfuffle CALVIN CANDIE I had em fight one of Amerigos niggers last night."
"2","ACE WOODY How is of Amerigo CALVIN CANDIE His nigger lost."
"2","99 ACE WOODY (TO FRED) Really You won BIG FRED Yes sir."
"2","ACE WOODY Wuped his ass CALVIN CANDIE Beat em to death."
"2","Smiling impressively at Big Fred."
"0","ACE WOODY (TO FRED) Really CALVIN CANDIE He did have fifteen pounds on em but still he still beat his ass to death."
"2","ACE WOODY (TO FRED) You did BIG FRED) Yes sir."
"2","ACE WOODY Good job boy."
"2","Got any more wins in ya BIG FRED Yes sir."
"2","Ace gives Cody a slight head nod and Cody SHOOTS Big Fred in the back."
"2","Candie acts out mock frustration."
"2","The remaining three mandingos jump a mile."
"0","CALVIN CANDIE Now why did you do that ACE WOODY He won his last fight last night."
"2","Ace puts his eyes on the three remaining mandingos 1 00 ACE WOODY (TO MANDINGOS) Those of you with exceptional ability will find it aint so bad here."
"2","Those of you who dont possess exceptional ability will wish you did."
"2","Ace looks up to Cody on his horse."
"2","ACE WOODY Run em over to the Arena."
"2","Git em doin push ups."
"2","First one gives out shoot em in the head."
"2","(TO MANDINGOS) Welcome to Candyland boys Cody runs the terrified mandingos to the arena."
"2","Candie leans over to Schultz and says; CALVIN CANDLE We only get about two out of every batch of five fighters we buy."
"2","But those two tend to be lucky."
"2","Ace Woody hops back up on his horse."
"2","CALVIN CANDIE You know Mr."
"4","Woody Im beginning to think that you dont trust my judgement Ace Woody just smiles at his boss and says; ACE WOODY Oh you know I always trust your judgement Boss Candie."
"2","eventually."
"2","He rides off."
"2","Stephen limps back to the action."
"4","CALVIN CANDIE Ahhh Stephen my boy rooms ready STEPHEN All ready for your guest and his nigger."
"2","Candieshakes his head in mock frustration."
"2","CALVIN CANDIE Stephen youre incorrigible."
"2","(TO SCHULTZ AND DJANGO) Gentlemen let Stephen show you to your rooms."
"2","/O+ CALVIN CANDLE (CONT) There you can lie down and rest up for a couple of hours."
"2","Then well have some lemonade and Ill show off some of my finer specimens."
"2","Dr."
"2","SCHULTZ Splendid."
"2","Both Dr."
"2","Schultz and Django climb down from their horses."
"2","Candie looks to a black little stable boy of about eight named TIMMY."
"2","CALVIN CANDIE Timmy boy go take their horses for em."
"2","Fix em up at the stable give em a load of oats."
"2","Django hands the boy the reigns."
"2","DJANGO Thats Fritz this is Tony."
"2","You take good care of em now."
"2","TIMMY Yes sir."
"2","Django takes an apple out of his saddle bag and hands it to the boy."
"2","DJANGO Once hes in the stable give em that."
"2","He reaches back in the saddle and pulls out another one."
"2","DJANGO Give that one to Fritz."
"2","Timmy leads the horses away."
"2","The two visitors start to follow Stephen to their rooms when Dr."
"2","Schultz pretends to remember something; Dr."
"2","SCHULTZ Oh Monsieur Candie about that matter about the nigger girl we were talking about CALVIN CANDIE Nigger girl Dr."
"2","SCHULTZ I believe you said she spoke German CALVIN CANDIE Oh Yes Hildi what about her oz."
"2","Dr."
"2","SCHULTZ Do you think before the demonstration you could send her around to my room CALVIN CANDIE I dont see why not."
"2","(TO STEPHEN) Stephen when you get through showing them to their rooms go fetch Hildi."
"2","I want her cleaned up and smellin nice and sent over to Dr."
"2","Schultzs room."
"0","Stephen has to be the bearer of bad news."
"2","STEPHEN Actually."
"2","Monsieur Candie."
"2","theres somethin we aint tole you yet."
"2","CALVIN CANDIE What STEPHEN Hildis in The Hot Box."
"2","This gets Djangos Schultzs and Candies attention."
"2","CALVIN CANDIE Whats she doin there STEPHEN What cha think she doin in The Hot Box she bein punished."
"0","CALVIN CANDIE What she do STEPHEN She ran away again."
"0","CALVIN CANDIE Jesus Christ how many people ran away when I was gone STEPHEN Two."
"2","CALVIN CANDIE When did she go STEPHEN Last night."
"2","They brought her back this morning."
"0","CALVIN CANDLE How bad did Stonesiphers dogs tear her up Djangos hand falls to the butt of his smoke wagon."
"2","If they sicked those dogs on his angel hes going to just kill all these motherfuckers right now."
"2","STEPHEN Lucky for her they were busy lookin for DArtagnans ass."
"2","Brown and Cody went out lookin for her and found her."
"2","She a little beat up but she did that to herself."
"2","Runnin through them damn bushes."
"2","Djangos hand moves away from his gun."
"2","CALVIN CANDIE How long she been in the box STEPHEN Whatcha think all goddamn day Little fool got ten more days to go."
"2","CALVIN CANDLE Take her out."
"2","STEPHEN (INCREDULOUS) Take her out Why CALVIN CANDLE Because I said so thats why."
"2","Hildi is my nigger."
"2","Dr."
"2","Schultz is my guest."
"2","Southern hospitality dictates I make her available to him."
"0","STEPHEN But Monsieur Candie she just ran away CALVIN CANDLE Jesus Christ Stephen whats the point of havin a nigger speaks German ifyou cant wheel em out when you have a German guest I realize its inconvenient."
"2","Still take her out."
"2","(to Cora and LARA LEE) Lara Lee would you and Cora be responsible for getting her cleaned up and presentable for Dr."
"2","Schultz The overseersTommy Giles and Hoot Peters go to The Hot."
"2","Box."
"0","While Billy Crash goes to the well to draw a bucket of water."
"2","Django watches them walk to The Hot Box."
"2","Dr."
"2","Schultzs eyes shift to Django to watch him watch this."
"2","Stephen notices Djangos interest in both The Hot Box and whoevers sizzling in it."
"2","The HOT BOX itself is a large IRON SOLITARY CONFINEMENT CELL DOOR (from Yuma Prison) built into the ground."
"2","They put a key in the lock and the two men lift the heavy iron door open."
"2","REVEALING: A naked Broomhilda broiling in a small coffin like iron box dug into the ground."
"2","Broomhilda reacts to the sudden burst of blinding sunshine."
"2","WHEN."
"0","Billy Crash TOSSES the bucket of water on her."
"2","Django watches this."
"2","DJANGOS POV:."
"2","From his wide shot perspective we see them yank the NAKED BROOMHILDA (incoherent) out of the hole."
"2","REVENGE MUSIC PLAYS as we move into a Sergio Leone CU of DJANGOS FACE."
"2","Stephen breaks the mood."
"2","STEPHEN (TO DJANGO) You comin or you wanna sleep in that little box Django turns his back on the naked Broomhilda and follows Stephen and Dr."
"2","Schultz up the front steps of The Big House."
"2","INT THE BIG HOUSE DAY Stephen leads the two guests up the big prominent sweeping staircase in the entry way of The Big House."
"2","Then down the hallway with the guest rooms."
"2","Dr."
"2","Schultz is shown his guest room by Stephen."
"2","Schultz enters the room and shuts the door behind him."
"2","Stephen takes Django to the room next door opens the door and leads him in."
"4","INT DJANGOS GUEST ROOM DAY A guest room with a big feather bed dresser drawer with a flowery pitcher of water and basin on top of it."
"2","A little bedside table with a lamp and a tiny bell on it."
"2","105 STEPHEN This ones yours boy."
"2","That beds damn nice too."
"2","Django walks over to the window parts the curtains and peers out."
"2","Broomhildas gone."
"2","As he looks through the glass snotty Stephen rattles on in the background."
"2","STEPHEN Feel free to touch anything you want cause we burnin all this shit once you gone."
"2","Ill have somebody knock on the door when the demonstration ready."
"2","Django sits down on the bed."
"2","Stephen turns to leave."
"0","DJANGO Not so fast."
"2","STEPHEN I got more important things to do then jaw with you."
"2","DJANGO Nigger when I say stop you plant roots."
"2","Both the words and the tone stop Stephen dead."
"2","He turns around."
"2","DJANGO This tiny bell on this little table."
"2","is this for you I ring this you do fer me STEPHEN Me or somebody."
"2","Django reaches over and picks up the bell."
"2","(a soft) DINGALING STEPHEN (UNAMUSED) What cha want DJANGO I want you to pour some water in that bowl for my wash up."
"2","Stephen does what hes told but with attitude."
"2",")O Django shuts the guest room door so the two men are alone."
"2","Once Stephens done Django stands up from the bed."
"2","DJANGO Gimmie."
"2","Stephen hands him the basin full of water."
"2","Django takes it from him."
"2","Then throws the water in Stephens face."
"2","The dripping wet old slave can do nothing against this free man."
"0","DJANGO Whatsamatter Stephen you dont like that Django takes his hand and SLAPS the old man hard across the face knocking him to the floor; DJANGO Thats my kinda bell ringin."
"2","Git up."
"2","The old man timidly slowly and shaky rises off the floor as soon as he does Django SLAPS HIM TO THE FLOOR again."
"2","Then Django sits back down on the bed looking at the old man on the floor below his knees."
"2","DJANGO Ive known me House Niggers like you my whole life."
"2","Play your dog tricks with your Massa."
"4","Ya lip off to him every now an then as long as ya keep it funny."
"2","He rolls his eyes and puts up with it and all the white folks think its so cute."
"2","Meanwhile you got all these niggas round here hoppin and jumpin to stay on your good side."
"2","Well this time Snowball you gonna listen to me."
"2","You got anymore sass you wanna sling my way before they give us a mandingo demonstration Im gonna give this whole motherfuckin plantation a demonstration of ME beatin the BLACK off your ass."
"2","I will make you drop your drawers Ill take off my belt and I will Wup your bare ass with it in front of every nigga on this plantation."
"4","And after I do that lets see you play the rooster round here."
"2","X07 STEPHEN Calvin wouldnt."
"2","let you do it."
"2","DJANGO Oh thats right he gives you first name privileges."
"2","aint that cute."
"2","Sass me me again nigger see what happen."
"2","Stephen lying on the floor bites his tongue."
"2","DJANGO Thats what I thought."
"2","Now git outtahere."
"2","With as much dignity as he can muster Stephen stands up."
"2","Before he leaves Django tells him; DJANGO When I ring this bell you better come a runnin."
"0","You not nobody else."
"2","While Im on this property you my nigger Snowball."
"2","Stephen leaves."
"2","Django lies down on the bed."
"2","He covers his eyes with his arm."
"2","A door joins Django and Schultzs room."
"2","The adjoining door opens and Schultz stands there."
"2","Dr."
"0","SCHULTZ Was that wise Django doesnt remove his arm from."
"2","his eyes."
"2","DJANGO He aint tellin nobody bout that."
"2","Thats all that needs to be said."
"2","INT HALLWAY (BIG HOUSE) DAY Lara Lee Cora and a traumatized but cleaned up (shes dressed in a domestic maid uniform) Broomhilda stand outside Dr."
"2","Schultzs door after Calvins sister raps on it."
"2","Dr."
"2","Schultz opens the door."
"2","Dr."
"2","SCHULTZ Hello ladies."
"2","DOG LARA LEE Dr."
"2","Schultz may I introduce to you Hildi."
"2","Hildi this is Dr."
"2","Schultz he speaks German."
"2","Dr."
"2","SCHULTZ (TO BROOMHILDA) Ive been informed you do as well."
"4","BROOMHILDA (GERMAN) It would be my pleasure to speak with you in German."
"2","Schultz acts for the benefit of Miss Laras astonishment."
"2","Dr."
"2","SCHULTZ Astonishing."
"2","(IN GERMAN) Please come inside Fraulein."
"2","She does and justas Lara Lee is to say something Schultz says Thank You very much and closes the door in her face."
"2","Miss Lara looks to her Mammy and the two women head off nonplussed."
"2","INT SCHULTZS GUEST ROOM (BIG HOUSE) LATE AFTERNOON With the door closed Schultz turns to the weak frightened disoriented girl."
"4","He gives her a pleasant smile."
"2","Dr."
"2","SCHULTZ They call you Hildi but your real name is Broomhilda isnt it BROOMHILDA Yes."
"2","How do you know that Dr."
"2","SCHULTZ Stands to reason who ever taught you German would also give you a German name."
"4","Can I pour you a glass of water Broomhilda Hearing her name being spoke properly for the first time in awhile not to mention with a German accent does have a bit of a calming influence on the frightened girl."
"2","107 WE CUT TO DJANGO on the other side of the adjoining door listening waiting for his cue to present himself."
"2","BACK TO BROOMHILDA AND Dr."
"2","SCHULTZ As Dr."
"2","Schultz calmly pours the young lady a glass of water he begins talking to her in GERMAN SUBTITLED IN ENGLISH; Dr."
"2","SCHULTZ (GERMAN) Im aware you havent spoken German in a long while."
"2","So Ill talk slowly."
"2","Im only speaking German to you now Broomhilda in case Candies people are listening to us."
"2","Myself and a mutual friend of ours have gone through a lot of trouble and rode a lot of miles to find you fraulein to rescue you."
"2","He hands her a tall clear glass of water."
"2","She looks at him weird rescue me Dr."
"2","SCHULTZ (GERMAN) Please drink."
"2","She absentmindedly obeys."
"2","Dr."
"2","SCHULTZ (."
"2","GERMAN)."
"2","Now its myself and our mutual friends intention to take you away from here forever."
"2","BROOMHILDA (GERMAN) I dont got any friends."
"2","Dr."
"2","SCHULTZ (GERMAN) Yes you do."
"2","BROOMHILDA (GERMAN) Who Dr."
"2","SCHULTZ (GERMAN) I cant tell you."
"2","Our mutual friend has a flair for the dramatic and he wants to surprise you."
"2","0 BROOMHILDA (GERMAN) Where is he He points at the adjoining door."
"2","Dr."
"2","SCHULTZ (GERMAN) Standing right behind that door."
"2","Her head moves in the direction of the door."
"2","He looks to the young woman; Dr."
"2","SCHULTZ (GERMAN) Promise me you wont scream She nods her head yes."
"2","Dr."
"2","SCHULTZ (GERMAN) Say I promise."
"2","BROOMHILDA (GERMAN) I promise."
"2","Dr."
"2","Schultz moves to the door and lightly raps on it."
"2","The door knob turns."
"2","The door slowly opens revealing."
"2","Her husband Django but different all cowboyed out and cleaned up."
"2","He smiles at her and says; DJANGO Hey Little Trouble Maker."
"2","Obviously a pet name between them."
"2","Broomhilda goes into a bit of shock."
"2","first she loses strength in her wrist so the glass tips over and the water spills on the floor."
"0","followed quickly by herself spilling on the floor in a dead."
"2","faint."
"2","1/1 The two men look at the woman on the floor then at each other; Dr."
"2","SCHULTZ You silver tongued devil you."
"2","MONTAGE WE DISSOLVE to later as we see Dr."
"2","Schultz and Django explain what theyre doing there who theyre pretending to be and what their plan is to Broomhilda."
"2","We hear a woman whistle a soft pretty tune on the soundtrack."
"2","Its not a happy tune."
"2","per se."
"2","But its pretty and vaguely optimistic."
"2","WE DISSOLVE TO The SLAVE PEN The doomed men who didnt sell at Greenville brooding Rodney and Chester and Chicken Charly spend their last night at Candyland sleeping under the stars in The Slave Pen."
"2","The same whistling tune continues over this scene."
"2","Rodney sees The whole slave selling and buying group Django Dr."
"2","Schultz Candie Bartholomew Moguy Ace Woody Brown and Cody and the Overseers walk across the plantation grounds on their way to The Arena."
"2","Laughin and joshin all the way."
"2","The hatred Rodney feels for that group of men burns inside him like a red hot poker."
"2","A study in powerless fury."
"4","DISSOLVE TO BROOMHILDA SETTING THE DINNER TABLE in the dining room of The Big House with its knives spoons and forks."
"2","Shes all by herself as she goes through this duty."
"2","The whistling tune weve been listening to has been coming from Broomhilda whistling as she sets the table."
"2","Suddenly out of the darkness of the background appears Stephen."
"2","STEPHEN What you."
"2","whistlin girl Broomhilda stops whistling and spins surprised in Stephens direction."
"2","STEPHEN What was you whistlin BROOMHILDA Oh nuttin."
"2","STEPHEN You werent whistlin nothin you were whistlin somethin."
"2","Whatcha whistlin BROOMHILDA I dunno."
"2","Somethin I heard."
"0","I dont know no."
"2","name."
"2",")/Z STEPHEN Its kinder pretty."
"2","She doesnt say anything in return."
"2","STEPHEN That was a compliment."
"2","BROOMHILDA Thank you."
"2","Stephen steps out of the shadows into the light closer to Broomhilda."
"2","STEPHEN Im just sayin two days ago you wus in such misery here you hadda run off."
"2","So you run off we catch your ass an drag you back."
